member_id,churn_probability,rank
3550,0.4796,2680
1374,0.4796,2681
450,0.4796,2682
4906,0.4795,2683
2810,0.4795,2684
3032,0.4794,2685
9927,0.4794,2686
2478,0.4794,2687
9090,0.4794,2688
7016,0.4793,2689
2048,0.4793,2690
2178,0.4793,2691
3603,0.4792,2692
9591,0.4792,2693
8868,0.4792,2694
2004,0.4792,2695
7027,0.4792,2696
759,0.4792,2697
3132,0.4792,2698
7424,0.4791,2699
5596,0.479,2700
8367,0.4789,2701
936,0.4789,2702
2370,0.4789,2703
2080,0.4787,2704
333,0.4787,2705
3278,0.4787,2706
5756,0.4786,2707
1511,0.4786,2708
3162,0.4786,2709
3696,0.4785,2710
4652,0.4785,2711
5681,0.4784,2712
4375,0.4784,2713
176,0.4783,2714
2762,0.4783,2715
5365,0.4783,2716
9833,0.4782,2717
7377,0.4782,2718
9958,0.4781,2719
5145,0.4781,2720
6021,0.4781,2721
7565,0.4781,2722
9844,0.4781,2723
3771,0.4781,2724
1845,0.4781,2725
2840,0.4781,2726
423,0.478,2727
1685,0.478,2728
80,0.4779,2729
354,0.4779,2730
3554,0.4779,2731
2243,0.4779,2732
5504,0.4779,2733
5464,0.4779,2734
9894,0.4778,2735
7148,0.4778,2736
9400,0.4778,2737
3787,0.4778,2738
2072,0.4777,2739
3994,0.4776,2740
1407,0.4776,2741
9207,0.4776,2742
4622,0.4776,2743
3452,0.4775,2744
8685,0.4775,2745
4710,0.4775,2746
2101,0.4775,2747
5100,0.4775,2748
2528,0.4775,2749
9066,0.4775,2750
1448,0.4774,2751
9851,0.4774,2752
733,0.4774,2753
2214,0.4774,2754
9177,0.4774,2755
3226,0.4773,2756
8158,0.4773,2757
205,0.4773,2758
1392,0.4772,2759
9942,0.4772,2760
1284,0.4772,2761
8800,0.4771,2762
3657,0.4771,2763
4840,0.477,2764
1887,0.477,2765
6111,0.4769,2766
6223,0.4768,2767
8740,0.4768,2768
8746,0.4768,2769
8987,0.4768,2770
5095,0.4767,2771
4459,0.4767,2772
3078,0.4767,2773
4757,0.4767,2774
8152,0.4767,2775
1009,0.4766,2776
1537,0.4765,2777
288,0.4765,2778
5957,0.4765,2779
766,0.4765,2780
3919,0.4764,2781
3011,0.4763,2782
5103,0.4763,2783
7963,0.4763,2784
9587,0.4762,2785
4490,0.4762,2786
858,0.4762,2787
7831,0.4762,2788
8050,0.4762,2789
6597,0.4761,2790
6560,0.4761,2791
3958,0.4761,2792
6074,0.4761,2793
2557,0.4761,2794
7453,0.4761,2795
4882,0.476,2796
7567,0.476,2797
6278,0.476,2798
5416,0.4759,2799
1829,0.4758,2800
2194,0.4758,2801
8525,0.4758,2802
3247,0.4757,2803
2189,0.4756,2804
634,0.4756,2805
5864,0.4755,2806
7380,0.4755,2807
830,0.4754,2808
7417,0.4754,2809
6040,0.4754,2810
9129,0.4754,2811
738,0.4753,2812
4246,0.4753,2813
6612,0.4753,2814
14,0.4753,2815
1630,0.4753,2816
5534,0.4752,2817
8720,0.4751,2818
1176,0.4751,2819
8756,0.4751,2820
7400,0.4751,2821
5813,0.475,2822
5279,0.475,2823
5790,0.475,2824
8469,0.475,2825
8140,0.475,2826
9486,0.475,2827
2213,0.475,2828
1221,0.4749,2829
799,0.4749,2830
5830,0.4749,2831
9656,0.4748,2832
4025,0.4748,2833
3822,0.4747,2834
7247,0.4747,2835
5831,0.4746,2836
6512,0.4746,2837
6810,0.4746,2838
8591,0.4745,2839
6270,0.4745,2840
7858,0.4744,2841
5807,0.4744,2842
2984,0.4744,2843
48,0.4743,2844
6497,0.4743,2845
2374,0.4743,2846
9252,0.4743,2847
5733,0.4742,2848
6803,0.4742,2849
9922,0.4742,2850
9167,0.4741,2851
4642,0.4741,2852
5021,0.4741,2853
4988,0.4741,2854
6525,0.4741,2855
4964,0.474,2856
823,0.474,2857
7179,0.474,2858
4916,0.474,2859
9191,0.4739,2860
3576,0.4739,2861
6922,0.4738,2862
3355,0.4738,2863
7954,0.4738,2864
1239,0.4737,2865
1722,0.4737,2866
1193,0.4737,2867
4438,0.4737,2868
8242,0.4736,2869
5576,0.4735,2870
8274,0.4735,2871
7891,0.4735,2872
9248,0.4735,2873
6492,0.4734,2874
3489,0.4734,2875
5433,0.4734,2876
352,0.4733,2877
3902,0.4733,2878
8578,0.4733,2879
9764,0.4733,2880
9444,0.4733,2881
4114,0.4732,2882
9886,0.4732,2883
8187,0.4732,2884
2907,0.4731,2885
9349,0.4731,2886
7628,0.4731,2887
122,0.4731,2888
673,0.473,2889
8229,0.4729,2890
181,0.4729,2891
2336,0.4728,2892
6421,0.4728,2893
7629,0.4727,2894
9461,0.4727,2895
9688,0.4727,2896
9411,0.4726,2897
4418,0.4726,2898
7945,0.4726,2899
264,0.4726,2900
2090,0.4725,2901
965,0.4725,2902
6038,0.4724,2903
7990,0.4724,2904
2155,0.4724,2905
6616,0.4724,2906
40,0.4724,2907
361,0.4724,2908
6314,0.4724,2909
4813,0.4723,2910
6626,0.4723,2911
9146,0.4723,2912
610,0.4723,2913
3873,0.4722,2914
4201,0.4722,2915
8814,0.4721,2916
4335,0.4721,2917
1543,0.4721,2918
583,0.472,2919
8663,0.472,2920
8255,0.4719,2921
1558,0.4719,2922
339,0.4719,2923
8818,0.4719,2924
1925,0.4718,2925
8341,0.4718,2926
7397,0.4717,2927
812,0.4717,2928
7587,0.4716,2929
4424,0.4716,2930
5730,0.4714,2931
9665,0.4714,2932
5406,0.4714,2933
9370,0.4713,2934
5281,0.4713,2935
4379,0.4712,2936
7806,0.471,2937
2916,0.471,2938
94,0.471,2939
3469,0.4709,2940
9379,0.4709,2941
4175,0.4709,2942
7698,0.4708,2943
2820,0.4708,2944
8597,0.4708,2945
6503,0.4707,2946
6167,0.4707,2947
124,0.4707,2948
7884,0.4707,2949
2799,0.4707,2950
9468,0.4706,2951
2727,0.4706,2952
8929,0.4706,2953
5046,0.4705,2954
8615,0.4705,2955
8253,0.4705,2956
6615,0.4704,2957
5961,0.4704,2958
3048,0.4704,2959
7594,0.4703,2960
2671,0.4703,2961
350,0.4702,2962
8589,0.4702,2963
3047,0.4702,2964
6708,0.4702,2965
2653,0.4701,2966
4571,0.4701,2967
9485,0.4701,2968
6458,0.47,2969
2692,0.47,2970
4233,0.4699,2971
1647,0.4698,2972
7078,0.4698,2973
4055,0.4698,2974
7882,0.4698,2975
9576,0.4698,2976
1509,0.4698,2977
4130,0.4697,2978
7180,0.4697,2979
6322,0.4696,2980
5246,0.4696,2981
3845,0.4696,2982
6755,0.4694,2983
725,0.4694,2984
5506,0.4693,2985
4621,0.4693,2986
1814,0.4693,2987
8819,0.4693,2988
7359,0.4692,2989
3322,0.4692,2990
2992,0.4692,2991
3364,0.4692,2992
3279,0.4692,2993
3752,0.4691,2994
5716,0.4691,2995
7985,0.4691,2996
1337,0.4691,2997
5206,0.469,2998
7068,0.469,2999
116,0.469,3000
4326,0.4689,3001
1418,0.4689,3002
2738,0.4689,3003
2241,0.4688,3004
2564,0.4688,3005
1018,0.4687,3006
7937,0.4686,3007
4962,0.4686,3008
1962,0.4686,3009
4409,0.4685,3010
3024,0.4684,3011
8095,0.4684,3012
3220,0.4684,3013
5138,0.4682,3014
8122,0.4681,3015
9335,0.4681,3016
2321,0.468,3017
851,0.468,3018
1919,0.4679,3019
2985,0.4679,3020
1371,0.4679,3021
7709,0.4679,3022
4238,0.4679,3023
7441,0.4679,3024
1241,0.4678,3025
8830,0.4678,3026
2364,0.4678,3027
8534,0.4678,3028
2648,0.4677,3029
8487,0.4676,3030
7750,0.4676,3031
3179,0.4676,3032
1140,0.4675,3033
5999,0.4675,3034
5583,0.4675,3035
9577,0.4675,3036
2046,0.4674,3037
8190,0.4674,3038
3561,0.4674,3039
6970,0.4674,3040
1117,0.4674,3041
5553,0.4673,3042
9159,0.4673,3043
835,0.4673,3044
1477,0.4673,3045
6794,0.4673,3046
7382,0.4672,3047
4020,0.4672,3048
4189,0.4672,3049
9261,0.4672,3050
9610,0.4672,3051
1126,0.4671,3052
4090,0.4671,3053
9105,0.4671,3054
6705,0.4671,3055
7227,0.467,3056
6110,0.467,3057
4651,0.467,3058
6722,0.467,3059
8426,0.4669,3060
1104,0.4669,3061
8817,0.4669,3062
1807,0.4669,3063
9125,0.4668,3064
7927,0.4668,3065
2869,0.4668,3066
5952,0.4668,3067
2717,0.4667,3068
6132,0.4667,3069
1993,0.4667,3070
6004,0.4667,3071
588,0.4666,3072
1766,0.4666,3073
9439,0.4665,3074
3155,0.4664,3075
9242,0.4664,3076
2931,0.4664,3077
5221,0.4663,3078
9793,0.4663,3079
4170,0.4662,3080
4528,0.4661,3081
6048,0.466,3082
3510,0.466,3083
394,0.466,3084
2867,0.466,3085
1791,0.466,3086
5345,0.466,3087
1699,0.4659,3088
1739,0.4659,3089
3563,0.4659,3090
8129,0.4659,3091
471,0.4658,3092
4676,0.4658,3093
5389,0.4658,3094
5723,0.4658,3095
9435,0.4656,3096
1209,0.4656,3097
1377,0.4656,3098
6212,0.4655,3099
9175,0.4655,3100
2603,0.4655,3101
8733,0.4655,3102
7517,0.4654,3103
4693,0.4654,3104
895,0.4654,3105
443,0.4654,3106
1359,0.4653,3107
5881,0.4653,3108
258,0.4653,3109
5216,0.4652,3110
8079,0.4652,3111
6659,0.4652,3112
4065,0.4652,3113
7914,0.4651,3114
3388,0.4651,3115
3346,0.4651,3116
4937,0.4651,3117
1979,0.465,3118
390,0.4649,3119
2215,0.4648,3120
626,0.4648,3121
4323,0.4648,3122
8282,0.4648,3123
3915,0.4647,3124
58,0.4647,3125
6331,0.4646,3126
8514,0.4646,3127
1120,0.4645,3128
9345,0.4644,3129
7760,0.4644,3130
3082,0.4644,3131
1245,0.4643,3132
4127,0.4642,3133
2036,0.4641,3134
4417,0.464,3135
8024,0.4639,3136
373,0.4639,3137
1141,0.4638,3138
9792,0.4638,3139
924,0.4637,3140
5518,0.4637,3141
8109,0.4636,3142
1322,0.4636,3143
1500,0.4636,3144
5015,0.4636,3145
6680,0.4635,3146
1765,0.4635,3147
7054,0.4635,3148
8969,0.4634,3149
6226,0.4633,3150
702,0.4633,3151
565,0.4632,3152
8317,0.4632,3153
2806,0.4632,3154
8656,0.4632,3155
4295,0.4632,3156
5039,0.4631,3157
5848,0.4631,3158
8521,0.4631,3159
4644,0.4631,3160
3421,0.463,3161
8598,0.4629,3162
528,0.4629,3163
8776,0.4629,3164
9640,0.4628,3165
8447,0.4628,3166
9378,0.4627,3167
2488,0.4627,3168
7913,0.4627,3169
7295,0.4627,3170
6702,0.4627,3171
7645,0.4627,3172
4639,0.4627,3173
6227,0.4626,3174
8241,0.4626,3175
4026,0.4626,3176
6707,0.4626,3177
1955,0.4626,3178
4955,0.4625,3179
8252,0.4625,3180
1034,0.4624,3181
8813,0.4624,3182
3116,0.4624,3183
9003,0.4623,3184
154,0.4623,3185
7429,0.4622,3186
6797,0.4622,3187
17,0.4622,3188
436,0.4622,3189
3917,0.4622,3190
2469,0.4622,3191
9160,0.4621,3192
142,0.462,3193
5016,0.462,3194
1957,0.4619,3195
8743,0.4619,3196
7222,0.4618,3197
4286,0.4618,3198
8913,0.4618,3199
2020,0.4617,3200
5338,0.4617,3201
1413,0.4617,3202
4923,0.4616,3203
8623,0.4616,3204
6174,0.4615,3205
3390,0.4615,3206
9747,0.4615,3207
6281,0.4615,3208
3707,0.4614,3209
6599,0.4614,3210
8874,0.4614,3211
3389,0.4613,3212
762,0.4613,3213
7449,0.4613,3214
2257,0.4613,3215
2070,0.4612,3216
6432,0.4612,3217
5528,0.4612,3218
9672,0.4612,3219
2953,0.4611,3220
9452,0.4611,3221
449,0.4611,3222
1834,0.4609,3223
5351,0.4609,3224
7770,0.4609,3225
1248,0.4609,3226
2802,0.4609,3227
3870,0.4608,3228
754,0.4608,3229
226,0.4607,3230
5580,0.4607,3231
9350,0.4607,3232
1461,0.4606,3233
3608,0.4606,3234
9437,0.4606,3235
6623,0.4604,3236
3321,0.4603,3237
2317,0.4603,3238
7088,0.4601,3239
67,0.4601,3240
6862,0.4601,3241
239,0.4601,3242
9708,0.4601,3243
6220,0.46,3244
9859,0.46,3245
5649,0.46,3246
6725,0.46,3247
1437,0.4599,3248
3026,0.4599,3249
941,0.4599,3250
8802,0.4599,3251
8005,0.4599,3252
3063,0.4598,3253
9036,0.4598,3254
4512,0.4597,3255
3780,0.4597,3256
1123,0.4597,3257
1431,0.4597,3258
2301,0.4597,3259
6682,0.4597,3260
5928,0.4596,3261
1315,0.4596,3262
4282,0.4596,3263
5975,0.4596,3264
8513,0.4596,3265
213,0.4596,3266
9236,0.4596,3267
999,0.4596,3268
4717,0.4595,3269
1934,0.4595,3270
8339,0.4594,3271
2938,0.4594,3272
3767,0.4594,3273
9067,0.4594,3274
9812,0.4593,3275
8738,0.4592,3276
2446,0.4592,3277
5082,0.4591,3278
2553,0.4591,3279
5296,0.459,3280
4776,0.459,3281
6887,0.459,3282
9583,0.459,3283
6726,0.4589,3284
3367,0.4589,3285
6396,0.4588,3286
2796,0.4588,3287
3785,0.4587,3288
6010,0.4587,3289
2515,0.4587,3290
2933,0.4587,3291
840,0.4586,3292
177,0.4586,3293
1354,0.4586,3294
3385,0.4586,3295
4688,0.4586,3296
3404,0.4585,3297
5077,0.4585,3298
1892,0.4585,3299
7611,0.4584,3300
2299,0.4584,3301
4010,0.4584,3302
7281,0.4584,3303
2996,0.4583,3304
5079,0.4583,3305
9188,0.4583,3306
5800,0.4583,3307
9045,0.4583,3308
8035,0.4582,3309
291,0.4582,3310
8371,0.4582,3311
6143,0.4582,3312
2565,0.4581,3313
4694,0.4581,3314
8119,0.4581,3315
7486,0.4581,3316
3536,0.4581,3317
2220,0.458,3318
93,0.458,3319
1298,0.458,3320
4802,0.458,3321
6611,0.4579,3322
4531,0.4579,3323
9176,0.4579,3324
4884,0.4578,3325
7451,0.4578,3326
223,0.4578,3327
3239,0.4578,3328
5715,0.4577,3329
5481,0.4577,3330
7402,0.4576,3331
3451,0.4576,3332
8686,0.4575,3333
1669,0.4574,3334
3217,0.4573,3335
5997,0.4573,3336
5153,0.4573,3337
1539,0.4572,3338
1598,0.4572,3339
4539,0.4572,3340
6036,0.4572,3341
9136,0.4572,3342
9481,0.4571,3343
7630,0.4571,3344
5891,0.4571,3345
6672,0.457,3346
5461,0.457,3347
9911,0.4569,3348
7464,0.4569,3349
5491,0.4569,3350
2986,0.4569,3351
9842,0.4569,3352
8867,0.4569,3353
1097,0.4569,3354
9413,0.4569,3355
1295,0.4568,3356
8331,0.4568,3357
6579,0.4568,3358
9028,0.4567,3359
4441,0.4567,3360
2334,0.4566,3361
4337,0.4566,3362
6737,0.4566,3363
6369,0.4566,3364
6992,0.4566,3365
8681,0.4566,3366
753,0.4566,3367
8064,0.4565,3368
4772,0.4565,3369
9203,0.4565,3370
1667,0.4565,3371
9791,0.4565,3372
8110,0.4564,3373
6742,0.4564,3374
1070,0.4564,3375
7175,0.4564,3376
1249,0.4564,3377
4609,0.4563,3378
9987,0.4563,3379
1049,0.4563,3380
1856,0.4562,3381
5058,0.4562,3382
6260,0.4562,3383
349,0.4561,3384
1464,0.4561,3385
8588,0.4561,3386
6589,0.4561,3387
1260,0.456,3388
5089,0.456,3389
4564,0.4559,3390
1235,0.4559,3391
7228,0.4558,3392
3572,0.4558,3393
566,0.4558,3394
607,0.4557,3395
9666,0.4557,3396
6507,0.4556,3397
6946,0.4556,3398
1520,0.4556,3399
8415,0.4556,3400
1196,0.4556,3401
8313,0.4555,3402
186,0.4555,3403
4181,0.4555,3404
5667,0.4554,3405
8219,0.4553,3406
1570,0.4553,3407
4740,0.4553,3408
2773,0.4552,3409
8675,0.4552,3410
8179,0.4552,3411
5425,0.4552,3412
377,0.455,3413
7386,0.455,3414
1516,0.4549,3415
396,0.4549,3416
4032,0.4547,3417
4239,0.4547,3418
8801,0.4547,3419
3012,0.4547,3420
5676,0.4547,3421
6316,0.4547,3422
1233,0.4547,3423
299,0.4546,3424
203,0.4546,3425
1379,0.4546,3426
2805,0.4546,3427
9539,0.4545,3428
515,0.4545,3429
554,0.4545,3430
4860,0.4544,3431
6851,0.4544,3432
106,0.4543,3433
7940,0.4542,3434
6975,0.4542,3435
7855,0.4542,3436
7672,0.4542,3437
6217,0.4541,3438
7114,0.4541,3439
4832,0.454,3440
2368,0.454,3441
7826,0.454,3442
1828,0.4539,3443
4845,0.4538,3444
118,0.4538,3445
2173,0.4538,3446
8111,0.4538,3447
7820,0.4538,3448
3149,0.4537,3449
5242,0.4537,3450
3378,0.4536,3451
8739,0.4536,3452
4558,0.4536,3453
7116,0.4536,3454
8288,0.4535,3455
9687,0.4535,3456
6456,0.4534,3457
4265,0.4534,3458
3721,0.4533,3459
9679,0.4533,3460
1989,0.4533,3461
7809,0.4533,3462
4942,0.4532,3463
5584,0.4532,3464
8402,0.4532,3465
2185,0.4531,3466
873,0.4531,3467
4186,0.4531,3468
2936,0.453,3469
4520,0.453,3470
829,0.453,3471
7331,0.453,3472
7191,0.4529,3473
7314,0.4529,3474
4249,0.4529,3475
8295,0.4529,3476
4747,0.4528,3477
2235,0.4528,3478
2339,0.4528,3479
8333,0.4527,3480
3124,0.4526,3481
5107,0.4526,3482
4314,0.4526,3483
954,0.4525,3484
1476,0.4525,3485
18,0.4525,3486
1746,0.4524,3487
477,0.4524,3488
6898,0.4524,3489
4538,0.4524,3490
1804,0.4524,3491
660,0.4523,3492
9594,0.4523,3493
8032,0.4522,3494
5232,0.4522,3495
7843,0.4521,3496
8245,0.4521,3497
1335,0.4521,3498
7615,0.452,3499
3720,0.452,3500
5020,0.4519,3501
5055,0.4519,3502
8089,0.4519,3503
2519,0.4518,3504
6295,0.4518,3505
9062,0.4517,3506
629,0.4517,3507
1344,0.4517,3508
2431,0.4517,3509
3348,0.4516,3510
1124,0.4516,3511
1982,0.4515,3512
2026,0.4514,3513
1158,0.4514,3514
380,0.4514,3515
8147,0.4513,3516
2337,0.4513,3517
4562,0.4512,3518
6171,0.4512,3519
5211,0.4512,3520
7092,0.4512,3521
10,0.4512,3522
2870,0.4512,3523
7959,0.4512,3524
6373,0.4512,3525
6968,0.4512,3526
4382,0.451,3527
526,0.451,3528
7958,0.451,3529
5907,0.451,3530
2667,0.451,3531
6643,0.451,3532
305,0.4509,3533
2271,0.4508,3534
357,0.4508,3535
8697,0.4508,3536
4388,0.4506,3537
7766,0.4506,3538
2961,0.4506,3539
4737,0.4505,3540
8087,0.4505,3541
2730,0.4505,3542
8168,0.4504,3543
1169,0.4504,3544
1944,0.4504,3545
9209,0.4503,3546
9772,0.4503,3547
2500,0.4502,3548
3673,0.4502,3549
7895,0.4502,3550
5700,0.4501,3551
8876,0.4501,3552
2798,0.45,3553
7805,0.45,3554
1747,0.45,3555
5552,0.45,3556
3312,0.4499,3557
1865,0.4499,3558
5735,0.4499,3559
6678,0.4499,3560
8480,0.4498,3561
2287,0.4498,3562
9516,0.4498,3563
5895,0.4498,3564
6047,0.4498,3565
9668,0.4498,3566
9414,0.4498,3567
4253,0.4498,3568
4257,0.4497,3569
7142,0.4497,3570
6441,0.4497,3571
6479,0.4496,3572
3654,0.4496,3573
2473,0.4496,3574
800,0.4495,3575
9562,0.4495,3576
9212,0.4495,3577
1757,0.4495,3578
3023,0.4495,3579
2200,0.4495,3580
4198,0.4494,3581
8037,0.4494,3582
878,0.4494,3583
5403,0.4494,3584
5010,0.4494,3585
1454,0.4493,3586
6405,0.4493,3587
641,0.4492,3588
1242,0.4491,3589
1282,0.4491,3590
1092,0.4491,3591
1255,0.4491,3592
4759,0.4491,3593
8760,0.4491,3594
5794,0.449,3595
1112,0.449,3596
6273,0.449,3597
6520,0.449,3598
9466,0.449,3599
3402,0.449,3600
9570,0.449,3601
7327,0.449,3602
9698,0.4489,3603
1601,0.4488,3604
1831,0.4488,3605
3448,0.4487,3606
3781,0.4487,3607
7458,0.4487,3608
598,0.4487,3609
7727,0.4487,3610
9611,0.4487,3611
2458,0.4486,3612
9898,0.4486,3613
8472,0.4486,3614
1938,0.4486,3615
3732,0.4486,3616
9808,0.4486,3617
6549,0.4486,3618
5134,0.4485,3619
8316,0.4485,3620
5172,0.4485,3621
1725,0.4485,3622
7015,0.4484,3623
9535,0.4484,3624
1615,0.4483,3625
1657,0.4483,3626
2415,0.4483,3627
1836,0.4483,3628
2686,0.4482,3629
7310,0.4482,3630
5577,0.4481,3631
2009,0.4481,3632
6836,0.4481,3633
7034,0.4481,3634
1473,0.448,3635
2218,0.448,3636
2509,0.448,3637
2841,0.4479,3638
8806,0.4479,3639
5295,0.4479,3640
1715,0.4479,3641
6339,0.4479,3642
8244,0.4478,3643
4451,0.4478,3644
8893,0.4476,3645
6131,0.4476,3646
9244,0.4476,3647
1378,0.4476,3648
3131,0.4475,3649
8983,0.4474,3650
5239,0.4474,3651
1740,0.4474,3652
8495,0.4474,3653
2454,0.4474,3654
8015,0.4473,3655
7973,0.4473,3656
5043,0.4471,3657
3705,0.4471,3658
2612,0.4471,3659
378,0.4471,3660
7526,0.447,3661
5684,0.447,3662
4788,0.447,3663
9704,0.447,3664
6950,0.4469,3665
3701,0.4469,3666
9450,0.4468,3667
1189,0.4468,3668
6070,0.4468,3669
3977,0.4468,3670
5459,0.4467,3671
819,0.4467,3672
5013,0.4467,3673
4647,0.4467,3674
5618,0.4467,3675
7812,0.4466,3676
1997,0.4466,3677
6179,0.4466,3678
5411,0.4466,3679
9753,0.4465,3680
658,0.4465,3681
431,0.4464,3682
1106,0.4464,3683
112,0.4464,3684
4751,0.4464,3685
9870,0.4463,3686
4697,0.4463,3687
3089,0.4462,3688
1620,0.4462,3689
4331,0.4462,3690
2114,0.4462,3691
3734,0.4461,3692
7302,0.4461,3693
750,0.4461,3694
9342,0.446,3695
5376,0.446,3696
6985,0.446,3697
3954,0.446,3698
8959,0.4459,3699
9615,0.4459,3700
8649,0.4459,3701
3025,0.4459,3702
2694,0.4459,3703
7383,0.4458,3704
6049,0.4458,3705
9095,0.4458,3706
6878,0.4457,3707
6347,0.4457,3708
5696,0.4457,3709
8065,0.4457,3710
8393,0.4456,3711
6264,0.4455,3712
4584,0.4455,3713
3186,0.4455,3714
2780,0.4455,3715
2093,0.4455,3716
6406,0.4454,3717
267,0.4453,3718
1586,0.4453,3719
8511,0.4453,3720
8423,0.4453,3721
9285,0.4453,3722
3406,0.4452,3723
2627,0.4452,3724
6806,0.4452,3725
5595,0.4451,3726
8702,0.4451,3727
7177,0.445,3728
4019,0.445,3729
2324,0.445,3730
6386,0.4449,3731
8705,0.4449,3732
9026,0.4449,3733
2890,0.4448,3734
120,0.4447,3735
8767,0.4447,3736
9372,0.4447,3737
76,0.4446,3738
4294,0.4445,3739
3758,0.4445,3740
4696,0.4445,3741
468,0.4445,3742
159,0.4444,3743
3639,0.4444,3744
1736,0.4443,3745
7589,0.4443,3746
2120,0.4442,3747
3365,0.4442,3748
2860,0.4442,3749
9238,0.4442,3750
6843,0.4441,3751
2428,0.4441,3752
4256,0.444,3753
169,0.444,3754
8637,0.444,3755
2236,0.444,3756
8956,0.444,3757
8919,0.4439,3758
3013,0.4439,3759
7252,0.4439,3760
9632,0.4438,3761
207,0.4438,3762
461,0.4437,3763
9395,0.4437,3764
3670,0.4437,3765
7389,0.4437,3766
6467,0.4437,3767
7984,0.4436,3768
9465,0.4436,3769
2554,0.4436,3770
7976,0.4435,3771
1810,0.4435,3772
9897,0.4434,3773
7997,0.4434,3774
9494,0.4434,3775
9366,0.4434,3776
6839,0.4434,3777
4510,0.4433,3778
7271,0.4433,3779
6327,0.4432,3780
4794,0.4432,3781
4725,0.4431,3782
3268,0.4431,3783
2274,0.4431,3784
9731,0.4431,3785
3663,0.4431,3786
3415,0.443,3787
645,0.443,3788
5727,0.443,3789
5065,0.443,3790
8660,0.4429,3791
7039,0.4429,3792
7830,0.4429,3793
9686,0.4428,3794
8753,0.4428,3795
4715,0.4428,3796
4346,0.4428,3797
621,0.4428,3798
5665,0.4427,3799
2118,0.4427,3800
1490,0.4426,3801
2549,0.4426,3802
6864,0.4426,3803
624,0.4426,3804
7420,0.4426,3805
7912,0.4426,3806
7375,0.4426,3807
9448,0.4426,3808
4791,0.4426,3809
4591,0.4425,3810
6609,0.4425,3811
6625,0.4425,3812
896,0.4425,3813
643,0.4424,3814
6798,0.4424,3815
131,0.4424,3816
6867,0.4424,3817
4035,0.4424,3818
7037,0.4424,3819
1818,0.4424,3820
297,0.4424,3821
6938,0.4423,3822
9626,0.4423,3823
3685,0.4422,3824
4600,0.4422,3825
1666,0.4421,3826
3071,0.4421,3827
3201,0.4421,3828
8622,0.4421,3829
234,0.442,3830
6767,0.442,3831
1383,0.4419,3832
4468,0.4418,3833
6566,0.4418,3834
5543,0.4418,3835
2089,0.4417,3836
2489,0.4417,3837
3607,0.4417,3838
2602,0.4417,3839
6542,0.4416,3840
9694,0.4416,3841
5930,0.4416,3842
8846,0.4416,3843
9548,0.4415,3844
6480,0.4415,3845
2800,0.4414,3846
7010,0.4414,3847
5517,0.4414,3848
8391,0.4414,3849
1434,0.4414,3850
6228,0.4413,3851
3005,0.4413,3852
6903,0.4413,3853
5146,0.4413,3854
5456,0.4413,3855
5397,0.4413,3856
3987,0.4413,3857
6584,0.4413,3858
7277,0.4413,3859
5413,0.4412,3860
9424,0.4412,3861
474,0.4412,3862
2508,0.4412,3863
3844,0.4411,3864
772,0.4411,3865
382,0.4411,3866
718,0.441,3867
9316,0.441,3868
4361,0.441,3869
6124,0.4409,3870
7634,0.4409,3871
2722,0.4408,3872
6042,0.4408,3873
2571,0.4407,3874
7983,0.4406,3875
2705,0.4406,3876
5422,0.4406,3877
7670,0.4406,3878
5761,0.4406,3879
7920,0.4405,3880
9151,0.4404,3881
3240,0.4404,3882
479,0.4403,3883
5652,0.4403,3884
632,0.4402,3885
6981,0.4402,3886
442,0.4402,3887
4684,0.4402,3888
2523,0.4402,3889
3303,0.4402,3890
1410,0.4401,3891
6963,0.4401,3892
5619,0.44,3893
8074,0.44,3894
145,0.44,3895
4825,0.44,3896
780,0.4399,3897
8990,0.4399,3898
8365,0.4398,3899
1162,0.4398,3900
6872,0.4398,3901
4553,0.4397,3902
1748,0.4397,3903
5964,0.4396,3904
8552,0.4396,3905
8946,0.4395,3906
788,0.4395,3907
2888,0.4394,3908
7729,0.4394,3909
4195,0.4393,3910
7233,0.4393,3911
9801,0.4393,3912
3774,0.4393,3913
9588,0.4393,3914
5889,0.4392,3915
1567,0.4392,3916
4958,0.4392,3917
4218,0.4392,3918
2217,0.4391,3919
107,0.439,3920
8922,0.439,3921
1391,0.439,3922
9121,0.439,3923
3175,0.4388,3924
3105,0.4388,3925
8875,0.4387,3926
7731,0.4387,3927
4298,0.4386,3928
3212,0.4386,3929
5617,0.4386,3930
602,0.4386,3931
833,0.4386,3932
3000,0.4386,3933
7323,0.4385,3934
2237,0.4385,3935
7128,0.4385,3936
6044,0.4385,3937
549,0.4385,3938
9101,0.4384,3939
2481,0.4384,3940
3021,0.4384,3941
6355,0.4384,3942
9736,0.4384,3943
6402,0.4383,3944
5588,0.4382,3945
7301,0.4382,3946
4736,0.4382,3947
5266,0.4382,3948
9299,0.4381,3949
616,0.4381,3950
1281,0.438,3951
9517,0.438,3952
2504,0.4379,3953
2436,0.4378,3954
3904,0.4378,3955
4746,0.4377,3956
3731,0.4377,3957
6736,0.4376,3958
4670,0.4375,3959
1205,0.4375,3960
943,0.4375,3961
9789,0.4375,3962
3577,0.4375,3963
1624,0.4374,3964
8477,0.4374,3965
2895,0.4373,3966
5387,0.4373,3967
8762,0.4373,3968
1614,0.4373,3969
228,0.4373,3970
6267,0.4373,3971
1824,0.4372,3972
2887,0.4372,3973
3595,0.4372,3974
8026,0.4371,3975
